frame,inference_ms,angle,nose_x,left_eye_x,right_eye_x,left_ear_x,right_ear_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y,nose_conf,left_eye_conf,right_eye_conf,left_ear_conf,right_ear_conf,left_shoulder_conf,right_shoulder_conf,left_elbow_conf,right_elbow_conf,left_wrist_conf,right_wrist_conf,left_hip_conf,right_hip_conf,left_knee_conf,right_knee_conf,left_ankle_conf,right_ankle_conf
53,18.999100022483617,73.91352862925861,371.45518976449966,376.81095188856125,364.77471137046814,390.2956048846245,363.12849736213684,428.6586644053459,351.0998841524124,486.6967271566391,326.7372977733612,545.7106304168701,289.89193880558014,419.82693713903427,372.57584208250046,420.70429170131683,369.0367442369461,432.4451011419296,376.7660444378853,193.3886622786522,183.26010650396347,185.82575315237045,177.47764480113983,182.9323432445526,203.66851544380188,209.7319170832634,224.62880623340607,241.67748719453812,248.19092053174973,249.53377723693848,337.6771366596222,338.7304126024246,431.5136089324951,437.08276438713074,507.9319257736206,506.67449712753296,0.9998495578765869,0.999681830406189,0.9993485808372498,0.9998079538345337,0.9992272257804871,0.9998846650123596,0.9997810125350952,0.9975078105926514,0.9543280601501465,0.994744598865509,0.9735972881317139,0.9953844547271729,0.9964283108711243,0.9462534189224243,0.957589328289032,0.7446648478507996,0.8576085567474365
54,18.428799987304956,80.69749519561041,370.2445084452629,375.4314260482788,363.50306510925293,388.60611593723297,362.352358520031,427.5308129787445,350.3587774038315,487.4582804441452,320.0716725587845,548.2352962493896,279.80507773160934,419.7388885617256,372.5985099077225,420.91903388500214,368.86415296792984,432.7382841706276,376.72394704818726,193.10083079338074,183.0585475564003,185.71253269910812,177.14936882257462,182.68685632944107,199.63199818134308,206.82442247867584,212.9640684723854,225.74232667684555,224.64925467967987,228.7522595524788,337.2835191488266,338.4710671901703,429.24069476127625,434.89381551742554,502.319008231163,506.09192752838135,0.999845564365387,0.9996785521507263,0.9993130564689636,0.9998136758804321,0.9992481470108032,0.9998940825462341,0.99974125623703,0.9977229833602905,0.9541308879852295,0.9951801300048828,0.9743030071258545,0.995416522026062,0.9964842200279236,0.9469931721687317,0.9581528902053833,0.7384194135665894,0.8596563935279846
55,18.71410000603646,90.00180856319193,369.4366560578346,374.63668727874756,363.0075576901436,387.9008709192276,362.3035169839859,427.4365019798279,349.617429792881,494.9348624944687,309.9887455701828,564.5210180282593,268.2458249926567,419.5162246823311,372.42813992500305,420.9844949245453,368.5711305141449,433.49194252491,376.41754335165024,191.671384871006,182.06381207704544,184.61759078502655,176.0295751094818,181.3920595049858,196.76081615686417,202.4786752462387,200.57417994737625,211.03039342164993,202.36854618787766,206.15821933746338,336.8749724626541,337.90924763679504,428.5290707349777,433.47267866134644,498.98844492435455,505.0287289619446,0.9998534917831421,0.9996978640556335,0.9993347525596619,0.9998277425765991,0.9992980360984802,0.9999040961265564,0.9997196197509766,0.9979427456855774,0.9553231596946716,0.9956424236297607,0.9756371378898621,0.9956836700439453,0.9966968297958374,0.9494968056678772,0.9594084620475769,0.7454326748847961,0.8651564717292786
56,18.65209999959916,96.31243784924398,369.19876432418823,374.25366258621216,362.96155297756195,387.2715510725975,362.0437870621681,427.48132914304733,349.33578139543533,495.17893636226654,304.78868758678436,558.9337068796158,262.06674176454544,419.41088753938675,372.42292124032974,421.6474284529686,368.59406596422195,434.0845977663994,375.62644428014755,190.3698774576187,180.76786917448044,183.33410394191742,174.7118416428566,180.23081094026566,195.37335288524628,200.3272453546524,191.81769078969955,199.61480700969696,184.87532263994217,194.54454237222672,335.09116220474243,335.98048865795135,425.5171774625778,431.0052629709244,489.4125099182129,503.46568953990936,0.9998587965965271,0.9997076988220215,0.9993394017219543,0.9998360276222229,0.9993247389793396,0.9999117851257324,0.9996727108955383,0.9981353282928467,0.9576649069786072,0.9960432648658752,0.9761568307876587,0.9957950115203857,0.996846616268158,0.9510000348091125,0.9610671997070312,0.7431803345680237,0.8705171942710876
57,18.072300008498132,100.69309221449504,369.07244539260864,374.09763729572296,362.84864205121994,386.96881383657455,361.8901436328888,427.6094411611557,349.2047790288925,497.13548815250397,299.76349568367004,557.6228803396225,253.87562811374664,419.3311888575554,372.4297724366188,422.10375559329987,368.60110449790955,434.50468850135803,373.162984251976,189.6376994252205,179.97784435749054,182.61997663974762,173.6720170378685,179.47207707166672,193.8267204761505,198.87517946958542,184.8864667415619,193.20688825845718,162.06132590770721,178.9461930990219,334.58803391456604,335.3732783794403,425.0279529094696,430.3198479413986,488.99971067905426,505.5840641260147,0.9998676180839539,0.9997234344482422,0.9993677735328674,0.9998463988304138,0.9993664622306824,0.9999169111251831,0.9996229410171509,0.9983042478561401,0.9605662226676941,0.9963839650154114,0.9764814376831055,0.9958720803260803,0.9969544410705566,0.9532029628753662,0.9629531502723694,0.7453356385231018,0.875767171382904
58,18.505000043660402,105.69050178027383,369.2024843096733,374.12924379110336,362.99005502462387,386.6577802300453,362.04260951280594,427.68587481975555,349.22434240579605,496.91603577136993,294.3801146745682,549.7814185619354,242.2222249507904,419.33994019031525,372.8068558573723,422.7442889213562,368.6472697854042,436.0526306629181,371.2923935651779,189.1176514029503,179.5581837296486,182.1818732023239,173.24219250679016,179.1857686638832,193.57984620332718,197.98776817321777,178.48418790102005,187.01844346523285,142.4394130706787,163.23813700675964,334.48666632175446,335.25384497642517,425.04034864902496,430.22704577445984,488.78877198696136,505.92450964450836,0.9998766183853149,0.9997379183769226,0.9994016885757446,0.9998558759689331,0.999409019947052,0.9999169111251831,0.9995867013931274,0.9984513521194458,0.964135468006134,0.9966828227043152,0.9779520034790039,0.9959625005722046,0.997056245803833,0.9554396271705627,0.9647768139839172,0.7469251155853271,0.8796523809432983
59,18.23399995919317,110.5277788921534,367.80291336774826,372.6787438392639,362.5395621061325,384.8482080101967,362.11371743679047,428.27210706472397,349.29004430770874,496.95211160182953,291.63441747426987,544.2573739290237,242.00780391693115,419.9491078853607,373.4878005385399,423.2158171534538,368.66632467508316,436.00978392362595,369.56632030010223,187.9533416032791,178.85177737474442,180.82079988718033,172.63062411546707,178.13145220279694,193.99819487333298,197.5552443265915,172.85628086328506,180.14468920230865,129.70595747232437,151.06788831949234,333.36173033714294,334.22729074954987,424.87869131565094,429.9634176492691,488.1932637691498,506.1053788661957,0.9998825192451477,0.9997430443763733,0.9994298815727234,0.999859094619751,0.9994480609893799,0.9998986721038818,0.9995787739753723,0.9985703229904175,0.9674308896064758,0.9968816637992859,0.9793105125427246,0.9959960579872131,0.9971713423728943,0.9569003582000732,0.9662767052650452,0.7475756406784058,0.8835446834564209
60,17.98219996271655,113.20786283317943,366.9688337445259,372.18765223026276,362.1712835431099,383.90341198444366,362.29152739048004,428.92206078767776,349.70339089632034,494.52908968925476,290.60451674461365,524.0224727392197,242.40185475349426,420.3082604408264,373.8231880068779,423.2188413143158,368.9514254331589,431.97458988428116,369.5215734243393,187.9981291294098,178.75840216875076,180.54559034109116,172.54599529504776,177.89050436019897,194.3590134382248,198.1822847723961,170.91215538978577,177.78483897447586,118.10361310839653,141.32628470659256,333.52631318569183,334.3838812112808,425.1587264537811,430.3119761943817,487.0049315690994,507.5528151988983,0.9998841285705566,0.9997368454933167,0.9994457960128784,0.9998531937599182,0.999482274055481,0.9998446702957153,0.9995741844177246,0.9986492395401001,0.9703559875488281,0.9969528317451477,0.9806193113327026,0.9959205985069275,0.9973007440567017,0.9566137790679932,0.9669365882873535,0.742546558380127,0.8853301405906677
61,19.028499955311418,114.09238776676115,367.3086370229721,372.62872475385666,362.28893142938614,384.09484404325485,362.4667413830757,429.89434188604355,350.15591776371,492.8121156692505,293.81133157014847,498.31351923942566,248.38046020269394,420.34398835897446,373.82482051849365,423.2150945663452,369.0263068675995,428.4916397333145,369.4913050532341,188.33599597215652,179.10391455888748,180.57391053438187,172.63371551036835,177.9861114025116,194.06958347558975,198.4645819067955,170.93890726566315,179.4872626066208,115.83008819818497,138.10769021511078,333.897642493248,334.53253960609436,425.3807941675186,430.53295814991,483.25430047512054,506.65977907180786,0.9998878836631775,0.99974125623703,0.9994704723358154,0.9998544454574585,0.9995203614234924,0.9998241662979126,0.9995920062065125,0.9987266063690186,0.973079264163971,0.9970137476921082,0.9820854067802429,0.9960570335388184,0.997463583946228,0.9584518671035767,0.9686583280563354,0.7475153207778931,0.8910835981369019
62,19.6382999420166,117.22962633358902,368.0676478743553,373.440190076828,363.0058716535568,384.1448363661766,363.1030462384224,429.89490389823914,350.5451245903969,478.70122051239014,294.70305758714676,469.07154297828674,252.7269287109375,420.2721043229103,373.71255189180374,423.1588398218155,369.03369331359863,428.18547689914703,369.258417904377,188.42490750551224,179.12267404794693,180.68416023254395,172.63787758350372,178.0366443991661,194.06504440307617,198.76419085264206,173.04055815935135,182.30697667598724,118.8255367577076,141.20182967185974,334.3330315351486,334.73789870738983,425.52323961257935,430.6493453979492,483.65980100631714,506.5054204463959,0.9998776912689209,0.9997237920761108,0.9994531869888306,0.9998365640640259,0.9995321035385132,0.9997662305831909,0.9995754957199097,0.9987294673919678,0.9754750728607178,0.9968281984329224,0.983274519443512,0.9961825013160706,0.9975721836090088,0.9591505527496338,0.96969074010849,0.7468056082725525,0.8941313028335571
63,18.990500015206635,120.23019305117704,370.65223491191864,376.43689262866974,365.0756019949913,386.2436842918396,363.96672517061234,429.70015329122543,351.37607300281525,462.7947766780853,295.8562530875206,443.6210080385208,261.499671459198,420.22730392217636,373.7169141769409,423.05422526597977,369.04485327005386,428.5805179476738,369.45560389757156,188.5090839266777,179.19069981575012,180.78697550296783,172.61108046770096,178.0798937678337,194.38998770713806,199.04766422510147,177.96996074914932,187.3792318701744,127.62341290712357,150.4010518193245,335.45775640010834,335.87830674648285,426.21857726573944,431.2425011396408,483.54275023937225,506.54661893844604,0.9998844265937805,0.9997438192367554,0.9994906187057495,0.999847412109375,0.9995690584182739,0.9997636675834656,0.9995825886726379,0.9987383484840393,0.9775470495223999,0.9969251751899719,0.9842535853385925,0.996433436870575,0.997703492641449,0.9605700373649597,0.9712278842926025,0.745913565158844,0.8976373076438904
64,18.42829998349771,141.24749767374198,370.73870450258255,377.57065856456757,365.6726462841034,389.373503446579,367.19610077142715,431.13563948869705,355.02436178922653,448.0654807686806,304.77118492126465,420.02401608228683,276.0764747262001,420.18732076883316,373.71509432792664,422.9352927803993,369.1785318851471,428.8821311593056,370.8951044678688,186.62318223714828,177.74938595294952,179.07565468549728,172.00098991394043,176.57827508449554,196.09594005346298,199.1679571866989,178.08595591783524,188.91045254468918,140.46190053224564,156.089610517025,335.93144857883453,335.908798456192,427.39146757125854,432.1030248403549,484.44613122940063,501.710621714592,0.9998869895935059,0.999761164188385,0.9995233416557312,0.9998577237129211,0.9996024966239929,0.9997334480285645,0.9995881915092468,0.9983832836151123,0.9784801006317139,0.9965842366218567,0.9847077131271362,0.996711790561676,0.9978638291358948,0.9621062874794006,0.9725627899169922,0.7460054755210876,0.8993937373161316
65,18.6902999994345,94.98741807418301,370.8272615671158,377.49636590480804,366.11342442035675,389.2686212658882,367.6560408473015,431.48705768585205,357.0545371770859,441.2900490760803,312.6789373755455,404.7468385696411,289.8716796040535,420.18402898311615,373.94027388095856,422.82120430469513,369.24407321214676,427.3714691400528,370.9232853651047,188.18886065483093,178.5884810090065,180.1370587348938,172.4760543704033,177.06428760290146,198.10935801267624,200.2512422800064,198.05834245681763,204.7526148557663,175.4714652299881,189.07948398590088,335.90738093852997,335.20142698287964,427.1253663301468,431.7939155101776,484.0502517223358,502.1777390241623,0.9998202919960022,0.999700129032135,0.999376654624939,0.9998205304145813,0.9995211958885193,0.9996803402900696,0.9995686411857605,0.9977207183837891,0.977128803730011,0.995108962059021,0.9834558367729187,0.9968644380569458,0.9979166984558105,0.9606891870498657,0.9710896611213684,0.736900269985199,0.8950629830360413
66,18.568500003311783,10.92289615108272,369.69411116838455,377.2290889620781,366.218226313591,389.38878482580185,369.65094327926636,432.8835777044296,360.5386916399002,434.18683046102524,338.977896630764,378.1949203014374,309.2316616177559,420.1902646422386,374.5157743692398,422.7841114997864,369.3925514817238,430.55208349227905,371.6977649331093,186.49004113674164,176.20460838079453,178.25488179922104,172.12164479494095,176.89557284116745,198.44259530305862,202.9663918018341,211.63801085948944,218.1948292851448,198.93509221076965,221.4194859266281,335.73245322704315,335.20625257492065,429.016304731369,431.8379490375519,489.4484907388687,507.82708978652954,0.9997775554656982,0.9996683597564697,0.9992162585258484,0.9998019337654114,0.9993988275527954,0.9996941089630127,0.9994778037071228,0.9974460601806641,0.9601998329162598,0.9947158098220825,0.9702301025390625,0.9970351457595825,0.9979572296142578,0.9603956937789917,0.9708606004714966,0.7270227670669556,0.8916071057319641
67,18.707200011704117,1.7363710259331429,372.38248312473297,379.0248785018921,368.32256054878235,390.61140221357346,369.7338802218437,432.6033744812012,359.67308580875397,428.5509721636772,333.2604127526283,372.5482231974602,310.82791006565094,420.24643909931183,374.5939208269119,422.83479964733124,369.40015202760696,430.79631793498993,374.71646624803543,188.76110047101974,178.02073502540588,179.71023511886597,172.9654900431633,177.0384103655815,198.5103496313095,203.53831493854523,232.06771272420883,228.19607990980148,230.36177545785904,242.78322637081146,335.6330761909485,335.1019594669342,429.2574636936188,431.8721202611923,492.91595005989075,505.60668408870697,0.9997411370277405,0.999617338180542,0.999041736125946,0.9997871518135071,0.9992431402206421,0.9997152090072632,0.9994940757751465,0.9971712231636047,0.9466080069541931,0.9945699572563171,0.9582539200782776,0.9970983266830444,0.9979636073112488,0.9603316187858582,0.9710891842842102,0.7151666283607483,0.8879221081733704
68,19.075000018347055,0.8432949904979414,373.4640086889267,379.5277723670006,368.65984815359116,391.04455304145813,369.63670563697815,432.23437333106995,359.21381479501724,427.1097587943077,332.4284741282463,374.404201567173,315.8572501540184,420.225055873394,375.27119904756546,423.2143452167511,369.4094653725624,430.40365874767303,375.21625566482544,189.02870970964432,178.32982927560806,179.9132115840912,173.09098559617996,177.0889886021614,199.30520004034042,203.6148458123207,248.65648460388184,238.30482059717178,266.16080701351166,263.00097918510437,334.2653224468231,333.7013313770294,428.41639316082,429.9138950109482,492.67883253097534,504.4514071941376,0.9996570348739624,0.9994310140609741,0.9987292885780334,0.9996964335441589,0.9987437725067139,0.9997294545173645,0.9995188117027283,0.9966982007026672,0.938919723033905,0.9939919114112854,0.9511434435844421,0.9968141913414001,0.9979168772697449,0.9606379270553589,0.9709860682487488,0.711341917514801,0.8862800002098083
69,18.494100018870085,3.3865473077103383,373.34510296583176,379.3885806798935,368.5306388735771,390.992045044899,369.5074428319931,432.20073288679123,358.973808825016,430.274556517601,336.32348626852036,385.15999096632004,324.45809745788574,420.1277742385864,375.4353868961334,422.9504671096802,369.01643151044846,427.956256210804,374.53932535648346,189.47240781784058,179.40723317861557,180.4893571138382,173.4840451478958,177.1215764284134,200.99290561676025,203.75563246011734,262.0437023639679,253.300483584404,293.18897819519043,293.9126662015915,333.8154264688492,333.7662959098816,428.3905762434006,429.93989288806915,498.357408285141,512.1586618423462,0.9996252655982971,0.9993394613265991,0.9985468983650208,0.999639093875885,0.9984617233276367,0.9997485280036926,0.9995449781417847,0.9965985417366028,0.9362119436264038,0.9939648509025574,0.9491928219795227,0.9961743354797363,0.9975755214691162,0.9587160348892212,0.9696621894836426,0.7057220339775085,0.8797153234481812
70,18.68310000281781,5.781705424673112,372.9985020160675,378.2802123427391,368.323711335659,390.49717992544174,369.40903717279434,432.17453241348267,358.3449439406395,432.7305230498314,338.8256180882454,400.283926486969,331.85602456331253,420.22593903541565,375.4301414489746,422.7681878209114,368.6854598522186,427.09982991218567,374.5027945637703,190.17864829301834,180.37233650684357,180.97080039978027,173.85606813430786,177.1674497127533,203.7605937719345,205.76715034246445,265.716943025589,266.36372315883636,312.31675040721893,317.10711562633514,333.3604636192322,333.7614703178406,428.4318652153015,429.41501927375793,505.890700340271,515.9697334766388,0.9996017813682556,0.9992462992668152,0.9984230995178223,0.9995294809341431,0.9981802105903625,0.9997620582580566,0.9995750188827515,0.9961597919464111,0.9363637566566467,0.9932199716567993,0.9490944147109985,0.9954555034637451,0.9972474575042725,0.9570901989936829,0.9680261015892029,0.7085281610488892,0.8763799071311951
71,19.32329998817295,8.667224432167416,372.70925307273865,378.07855701446533,368.0296451449394,390.46744680404663,369.345636844635,432.64953976869583,357.1086776852608,436.1114010810852,340.09624737501144,406.12366139888763,332.76351368427277,420.1915224790573,374.9653306007385,422.6693004369736,368.06796902418137,426.9761872291565,374.66425263881683,190.72437751293182,180.64011162519455,181.37574297189713,173.962442278862,177.26644974946976,206.95308482646942,207.47800368070602,271.4511035680771,270.14737939834595,324.23629450798035,326.62007665634155,334.12670731544495,334.6663593053818,428.3462109565735,429.4888508319855,508.6399607658386,517.6267211437225,0.999603807926178,0.9992241263389587,0.9984008073806763,0.9994887113571167,0.9980348944664001,0.9997784495353699,0.9996051788330078,0.995942234992981,0.9366697072982788,0.9928081035614014,0.9491486549377441,0.9951013326644897,0.9970404505729675,0.9535408616065979,0.9655129313468933,0.708482563495636,0.8695279359817505
72,18.563499965239316,9.9194989774672,371.6843301653862,377.14047837257385,367.17097079753876,389.8198749423027,368.12987065315247,433.585477411747,352.86939293146133,438.39421433210373,338.7243220806122,429.69006383419037,329.07644605636597,419.9781719446182,372.6612946987152,422.6577122807503,368.22597473859787,426.42651253938675,375.1657280921936,190.3637700676918,180.2148261666298,180.98030078411102,173.78012537956238,176.92927658557892,208.14444810152054,212.26366394758224,277.1403257846832,277.3230950832367,339.4079860448837,337.8377685546875,339.08958745002747,338.85144448280334,432.0479829311371,433.782994389534,515.4868123531342,520.6229312419891,0.999627947807312,0.9992610812187195,0.9984915852546692,0.9995018839836121,0.9981079697608948,0.9997967481613159,0.9996355175971985,0.9960175156593323,0.9393839836120605,0.9928417205810547,0.9506298303604126,0.9951103925704956,0.996934711933136,0.9508028626441956,0.9628417491912842,0.7085255980491638,0.8610596060752869
73,18.42110004508868,20.30303462354682,371.50143533945084,377.0781753063202,366.66802340745926,389.7528616786003,366.28869193792343,433.53567242622375,350.77185636758804,449.77466690540314,339.1532979607582,456.29192090034485,324.37679302692413,419.98020589351654,372.0415022969246,422.6618604660034,368.2416575551033,426.63678538799286,375.33575016260147,190.012482047081,179.61001360416412,180.6188941001892,173.6024832725525,176.75698786973953,207.86098980903625,213.55392169952393,271.3227126598358,275.42338013648987,330.86463725566864,334.5362492799759,337.92867064476013,338.51498007774353,431.8336361646652,433.705815076828,513.5760588645935,509.74188470840454,0.9996611475944519,0.9993234276771545,0.9986251592636108,0.9995419979095459,0.9982703924179077,0.9998154044151306,0.9996688365936279,0.9961795806884766,0.9432308077812195,0.9928202033042908,0.953094482421875,0.9952118992805481,0.9968901872634888,0.9488082528114319,0.9610926508903503,0.7101702690124512,0.8545222878456116
74,17.99430005485192,28.98665673066152,371.1712130308151,376.77029967308044,365.9410472512245,389.48165065050125,364.435282766819,433.1154478788376,349.53762406110764,457.82985389232635,338.98927068710327,475.6292083263397,321.39023345708847,419.2685646414757,370.64466112852097,420.47089606523514,368.2102116346359,426.470001578331,375.374475479126,189.9539265036583,179.42092579603195,180.48597919940948,173.52162444591522,176.6504629254341,207.5442500114441,212.78971379995346,266.3509051799774,273.22731351852417,323.15439677238464,327.1171729564667,335.1870105266571,336.5237900018692,431.6937543153763,433.67628848552704,511.26375579833984,506.22535514831543,0.999692440032959,0.999382734298706,0.9987483024597168,0.9995818138122559,0.9984179735183716,0.9998329877853394,0.9996992349624634,0.9964389801025391,0.9461551308631897,0.9931764006614685,0.9560325145721436,0.995355486869812,0.9968570470809937,0.9490954875946045,0.9606888890266418,0.7198439836502075,0.853354811668396
75,18.77770002465695,37.324128946451694,370.6244019269943,376.00229662656784,365.17588102817535,388.87679171562195,363.5764746069908,432.07778602838516,349.1197010874748,465.1216142177582,338.54279214143753,494.4131010770798,318.2365689277649,419.1384989619255,370.7636471390724,419.6213744878769,368.2435844540596,426.49689787626266,375.8382961153984,189.64159005880356,179.12834411859512,180.288853764534,173.16113764047623,176.56364750862122,207.28965479135513,212.22570765018463,261.25242590904236,270.1081111431122,311.01172935962677,318.1951961517334,333.72799277305603,335.99584007263184,431.53990840911865,433.61078107357025,510.9552798271179,505.9693273305893,0.9997209906578064,0.9994368553161621,0.998859703540802,0.9996184706687927,0.9985499978065491,0.9998489618301392,0.9997257590293884,0.9966997504234314,0.9488270282745361,0.9936601519584656,0.9591501355171204,0.9954293370246887,0.9967719912528992,0.9497011303901672,0.9609516859054565,0.7269421219825745,0.8528880476951599
76,18.45329999923706,44.73028586543143,370.51486307382584,375.9892632961273,364.719179213047,388.8556761145592,362.7445895075798,430.49149322509766,348.943630695343,469.0751291513443,338.1575729250908,511.4965590238571,312.0993957519531,418.85184597969055,370.8486983180046,419.6915992498398,368.32909059524536,427.00816839933395,375.95024359226227,188.92313480377197,178.45368111133575,179.82986456155777,172.70104759931564,176.27907329797745,205.5301232933998,210.65144872665405,252.32305991649628,266.2085200548172,301.43715155124664,315.3931859731674,332.8712993860245,335.45172441005707,431.07719445228577,433.5534168481827,510.3816978931427,504.4740573167801,0.9997425079345703,0.9994702935218811,0.9989249110221863,0.999642550945282,0.998605489730835,0.999862790107727,0.9997442364692688,0.996867835521698,0.9489158391952515,0.9939950108528137,0.961054265499115,0.9954639077186584,0.9965823888778687,0.9489923119544983,0.9600504636764526,0.7309040427207947,0.8511500358581543
77,18.40749999973923,54.23975290334579,370.1463436484337,375.69616055488586,364.0948907136917,388.53495448827744,361.9513761997223,428.98776268959045,348.88395035266876,476.3254611492157,334.84946209192276,524.0921622514725,299.6921736598015,418.5115609765053,370.90564888715744,419.7046325802803,368.33289086818695,427.2652220726013,375.9409302473068,188.25834918022156,178.01236563920975,179.43544781208038,172.3089079260826,176.0641384124756,203.67830234766006,207.80311286449432,243.96006762981415,263.5511268377304,282.2328635454178,288.0661598443985,332.8781758546829,335.3641097545624,428.8196920156479,433.44303143024445,505.17397928237915,503.525647521019,0.9997506737709045,0.9994637370109558,0.9989213347434998,0.9996434450149536,0.9985779523849487,0.9998732209205627,0.9997546076774597,0.996903121471405,0.9492642283439636,0.994188129901886,0.9634057879447937,0.9952664971351624,0.9963114857673645,0.9499796032905579,0.9607452750205994,0.7375389933586121,0.8543222546577454
78,18.711899989284575,66.64497634470568,368.9218528866768,374.51465034484863,362.63794100284576,387.59304881095886,361.1323906183243,428.1194806098938,348.11527824401855,482.2004690170288,327.954776763916,535.7913827896118,285.8697780966759,417.65901523828506,370.70062148571014,419.77341216802597,367.930088698864,428.1832556128502,375.8028358221054,188.01994985342026,177.93940871953964,179.27561515569687,172.1291093826294,175.92036592960358,201.9517205953598,206.92563927173615,230.61238956451416,252.75425672531128,258.76860320568085,266.29200279712677,332.9151519536972,335.10331666469574,426.7673375606537,432.8571140766144,500.2235552072525,502.7683914899826,0.9997462630271912,0.9994281530380249,0.9988391995429993,0.9996286630630493,0.9985055327415466,0.9998825788497925,0.9997539520263672,0.9971258044242859,0.9517672657966614,0.9945369958877563,0.9663218855857849,0.9950240850448608,0.9961255788803101,0.9519673585891724,0.9619949460029602,0.746446967124939,0.8598382472991943
79,17.761799972504377,76.09147852122517,368.8296293616295,374.42499601840973,362.4181139469147,387.06473058462143,360.9227868318558,426.7886357307434,347.22224086523056,488.16662991046906,318.5176285505295,548.598837852478,277.57463866472244,417.4186078310013,370.55374896526337,419.8237256407738,367.6904038786888,428.2608668208122,374.88097524642944,187.59796690940857,177.62135696411133,179.15373879671097,171.9240066409111,175.8581308722496,199.47540771961212,205.8376643061638,219.32418370246887,234.05980759859085,236.61337518692017,243.01637786626816,333.0725265741348,335.1015673875809,425.7586681842804,432.2342507839203,497.87647771835327,501.9572697877884,0.9997612833976746,0.9994627237319946,0.9988946318626404,0.9996551275253296,0.9986156225204468,0.9998931884765625,0.9997315406799316,0.9973739385604858,0.9515699744224548,0.9949866533279419,0.9677244424819946,0.9952031373977661,0.996228039264679,0.9547428488731384,0.9635162949562073,0.7553414702415466,0.8669223189353943
80,19.255699997302145,83.22374574620974,368.19683039188385,373.6935772895813,361.9251222014427,386.3732950091362,360.4541221857071,426.0646034479141,346.5426878333092,490.6216062307358,309.63366091251373,555.6162827014923,267.2630797624588,416.4844632744789,369.8833487033844,419.83646458387375,367.3402435183525,429.77118092775345,372.62677109241486,187.3243106007576,177.48532050848007,178.9989579319954,171.84504789113998,175.5763766169548,196.4720647931099,202.54997336864471,208.76881939172745,219.55202704668045,210.84028017520905,219.38400596380234,333.193256855011,335.09791803359985,425.48080456256866,432.00711619853973,498.1976811885834,501.94680428504944,0.999771237373352,0.999485969543457,0.9989210963249207,0.999674916267395,0.9986977577209473,0.9999024271965027,0.9996950626373291,0.9976154565811157,0.9533430933952332,0.9954419732093811,0.9699857234954834,0.9953582286834717,0.9963434338569641,0.9564302563667297,0.9642028212547302,0.7586336135864258,0.870978832244873
81,18.274699978064746,92.68720709774468,367.885127723217,373.2775812149048,361.70484018325806,385.84104269742966,360.3382138609886,425.78686237335205,346.47291803359985,492.1777912378311,306.63936698436737,557.4443745613098,264.12303733825684,416.22858715057373,369.3830507993698,419.860631108284,366.8405076265335,430.8420014977455,371.00255584716797,186.50451791286469,176.9340267777443,178.47774875164032,171.5812840461731,175.23581045866013,193.42610585689545,199.32459288835526,194.8466847538948,205.76387798786163,189.30581933259964,199.44453901052475,333.1651176214218,334.8603481054306,425.0484013557434,430.97938573360443,497.47797429561615,500.9388587474823,0.9997894763946533,0.9995282292366028,0.9990010261535645,0.9997033476829529,0.9988137483596802,0.9999115467071533,0.9996896982192993,0.9978427886962891,0.9554686546325684,0.9958750009536743,0.9722813367843628,0.9956915378570557,0.9966201782226562,0.9593665599822998,0.9662968516349792,0.7713670134544373,0.8787084221839905
82,19.23269999679178,98.81577650040829,366.62737119197845,371.75685650110245,361.0474732518196,384.6608170866966,360.24746227264404,425.17673122882843,346.15634459257126,492.6611217260361,296.1503995656967,555.5697695016861,252.99490147829056,415.56972151994705,368.8232598900795,419.8199788928032,366.52553993463516,431.32257544994354,370.4422296881676,185.76778572797775,176.61431622505188,178.12374633550644,171.3288151025772,175.03334671258926,192.44118744134903,197.52224934101105,186.64295208454132,193.87036192417145,169.49035501480103,184.82062757015228,333.18077063560486,334.68834590911865,425.12678706645966,430.6362258195877,496.8919061422348,500.46561896800995,0.9998018741607666,0.999555766582489,0.9990399479866028,0.9997243285179138,0.9988945126533508,0.999918520450592,0.9996324777603149,0.998043954372406,0.9582936763763428,0.9962537884712219,0.973471462726593,0.9959250688552856,0.9967764019966125,0.960999071598053,0.9667617678642273,0.7711389660835266,0.8803324699401855
