frame,inference_ms,angle,nose_x,left_eye_x,right_eye_x,left_ear_x,right_ear_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y,nose_conf,left_eye_conf,right_eye_conf,left_ear_conf,right_ear_conf,left_shoulder_conf,right_shoulder_conf,left_elbow_conf,right_elbow_conf,left_wrist_conf,right_wrist_conf,left_hip_conf,right_hip_conf,left_knee_conf,right_knee_conf,left_ankle_conf,right_ankle_conf
71,14.48569999774918,33.30450496149012,369.58633863925934,375.9859982728958,363.4385675191879,394.7486683726311,362.3724571466446,424.7851960659027,357.6576030254364,442.61463153362274,339.58163154125214,416.43238347768784,338.9746851325035,414.43408221006393,369.73805516958237,409.88486111164093,356.85258746147156,421.872634768486,376.8357607126236,206.15749549865723,199.9190153479576,200.87347221374512,200.84138202667236,201.39353531599045,220.4287315607071,224.13731968402863,257.9865255355835,263.5080282688141,295.6126317977905,296.9130082130432,294.93083596229553,294.24777340888977,347.6110099554062,344.4977490901947,387.7429255247116,386.80974650382996,0.6222941279411316,0.3817136883735657,0.544855535030365,0.5022283792495728,0.4939708411693573,0.5315826535224915,0.5095404386520386,0.7049668431282043,0.5240841507911682,0.3784215748310089,0.401819109916687,0.5764001607894897,0.61382657289505,0.3672613501548767,0.40058624744415283,0.4028737545013428,0.31543755531311035
72,15.527500014286488,39.146583301463174,373.9493998885155,385.50386214256287,371.98960983753204,396.37336534261703,363.5188549757004,423.81315582990646,355.6560634970665,446.327150285244,340.35233759880066,430.56300258636475,336.8188866376877,411.20232474803925,366.5432299375534,408.4764585494995,361.3260439634323,417.72022104263306,376.0465350151062,203.39077246189117,198.1372710466385,199.19415110349655,199.81660723686218,201.10036551952362,220.35045140981674,225.82923257350922,259.7415933609009,259.47256660461426,297.7666252851486,295.3249360322952,296.55543184280396,296.40047001838684,351.72784316539764,347.9971477985382,388.6175640821457,388.2395694255829,0.46758967638015747,0.5255492329597473,0.500011682510376,0.439424067735672,0.5440957546234131,0.538084089756012,0.5476678013801575,0.5751473903656006,0.4107968807220459,0.43791815638542175,0.40357470512390137,0.5975670218467712,0.6268614530563354,0.3651348054409027,0.4649466872215271,0.42090538144111633,0.3191559910774231
73,14.895099971909076,48.54058479487045,371.6425806879997,382.13981771469116,367.646513402462,393.94450920820236,362.9283942580223,415.36988604068756,354.31314873695374,451.9444086551666,339.9142357110977,448.62891137599945,323.869831264019,412.2465969324112,372.23860800266266,406.9647527933121,368.378333568573,412.3279548883438,390.5968166589737,205.47340750694275,199.243734061718,198.74511468410492,203.07270562648773,203.2038712501526,222.73997902870178,225.9188227057457,258.0675653219223,259.7086285352707,297.3418827056885,294.8496152162552,292.951860666275,293.8406140804291,349.98215508461,347.7549332380295,387.9829685688019,389.2089102268219,0.3802800476551056,0.4418208599090576,0.31845468282699585,0.4207235276699066,0.5681299567222595,0.5573126077651978,0.46841001510620117,0.5327416658401489,0.36440813541412354,0.4017924964427948,0.4014803469181061,0.43714892864227295,0.3848319947719574,0.32670778036117554,0.4464210271835327,0.39552825689315796,0.31707775592803955
74,14.774899987969548,56.26189388695014,373.8773552775383,378.3705892562866,362.1327188014984,392.86488378047943,357.674302816391,414.476393699646,353.05766701698303,454.77277517318726,335.5197820663452,471.7291648387909,314.43367326259613,417.08174842596054,367.06512516736984,415.53495705127716,361.5994495153427,417.2832431793213,372.71907490491867,204.46154117584229,197.8389288187027,198.47494184970856,201.22542375326157,202.5933735370636,221.00557076931,227.7778971195221,245.8473265171051,264.4779722690582,280.3596591949463,289.37416672706604,292.5599321126938,293.85322093963623,347.9323642253876,344.4688558578491,388.0784549713135,387.5074667930603,0.5478652119636536,0.45337310433387756,0.4799860119819641,0.38793709874153137,0.4850257933139801,0.504962682723999,0.588190495967865,0.47115376591682434,0.41223567724227905,0.4394036829471588,0.39722129702568054,0.44364720582962036,0.558246910572052,0.4349355697631836,0.42124873399734497,0.43077024817466736,0.2511759102344513
75,16.168200003448874,65.12213639250602,374.57724779844284,375.2798433303833,366.2142654657364,388.4212674498558,364.36909914016724,408.95502531528473,354.83544540405273,460.4140930175781,337.136878490448,490.9919455051422,311.47540163993835,405.30606746673584,368.54822182655334,404.8768507242203,368.6730152964592,413.11886662244797,382.6331841349602,204.6375848054886,198.16984379291534,198.3976268172264,201.81177842617035,202.33737587928772,222.34017872810364,224.46288126707077,249.5550400018692,262.61269998550415,274.73407447338104,278.9144848585129,292.08524465560913,291.97504019737244,349.92898309230804,345.1226029396057,389.059739112854,389.4819482564926,0.5184463262557983,0.4472006857395172,0.41907745599746704,0.2924056053161621,0.4875599145889282,0.4734947085380554,0.4719712734222412,0.43624448776245117,0.3778650760650635,0.40954962372779846,0.3761957883834839,0.5251772403717041,0.5306210517883301,0.3660416901111603,0.40521591901779175,0.39161351323127747,0.3068365156650543
76,15.214899962302297,65.62252979350595,369.05186504125595,373.1455886363983,359.6816765666008,387.8074698448181,356.926398396492,416.2839319705963,346.66887295246124,461.68520402908325,333.1177419424057,514.6593495607376,303.62604492902756,412.3639504313469,366.1912497282028,409.39823883771896,362.8386061191559,416.40222215652466,369.9747693538666,203.2568170428276,197.12958186864853,198.18570792675018,199.99127858877182,202.67181956768036,218.22238039970398,222.91434878110886,241.8649765253067,259.1089280843735,272.14321410655975,275.3398370742798,289.89249563217163,290.76469123363495,348.45726799964905,345.1825006008148,388.5483469963074,388.94944417476654,0.49705928564071655,0.4510038197040558,0.4723277986049652,0.45201575756073,0.5556529760360718,0.5912625193595886,0.652897298336029,0.48009544610977173,0.5661492943763733,0.5847128629684448,0.46328306198120117,0.6733570098876953,0.6816047430038452,0.45467472076416016,0.5399935841560364,0.4516908824443817,0.4249618351459503
77,16.65340003091842,75.75033947878455,373.50302839279175,376.9629360437393,361.39493060112,391.11499190330505,357.1888848543167,415.9776620864868,347.64005678892136,471.5956735610962,323.94872707128525,522.7843866348267,309.61958384513855,411.76147335767746,367.27984058856964,409.25318616628647,361.4586253166199,417.8430073261261,368.82620376348495,204.37834495306015,198.6034232378006,199.09080803394318,202.64849084615707,203.03503584861755,218.85380911827087,221.54148292541504,236.5992603302002,251.89014399051666,255.2177516222,261.48320984840393,288.86847484111786,289.0230144262314,344.7279599905014,341.4372982978821,387.6396276950836,388.1568406820297,0.5161912441253662,0.4351692497730255,0.45432859659194946,0.3879125416278839,0.5379018187522888,0.5410051941871643,0.5433420538902283,0.5713902115821838,0.5109914541244507,0.3640042245388031,0.3773097097873688,0.653689444065094,0.628847062587738,0.4399127960205078,0.6494309902191162,0.47086361050605774,0.38400447368621826
78,16.972500015981495,78.78551328605023,370.4148249030113,379.3215941786766,368.3382968902588,389.8251203894615,358.2430591583252,414.776213824749,345.83720195293427,474.87370336055756,317.6576963663101,525.1911369562149,305.20588797330856,413.57083147764206,371.6055681705475,405.01264357566833,360.9744384288788,416.75107115507126,368.15489357709885,204.95013236999512,200.39435124397278,202.0053449869156,203.4851429462433,203.798534989357,216.93053925037384,220.73663449287415,229.97038978338242,246.27553749084473,241.77890002727509,247.7613222002983,284.1258829832077,285.68771600723267,343.278080701828,339.8094753026962,387.01742792129517,387.65543150901794,0.3686460554599762,0.40623992681503296,0.5612441301345825,0.3831928074359894,0.6352037191390991,0.6456496715545654,0.6884496212005615,0.5867724418640137,0.5242401361465454,0.4269290268421173,0.37063470482826233,0.6831967234611511,0.6832900047302246,0.4931214153766632,0.6844779253005981,0.5842204093933105,0.5085421204566956
79,15.930699999444187,78.26527803995984,369.88559675216675,378.6018706560135,365.8596090078354,389.06691241264343,359.17062014341354,402.9974819421768,349.9650744795799,479.55001950263977,324.4397383928299,540.0764849185944,330.14424246549606,409.3223671913147,375.49292623996735,395.8404974937439,360.05097210407257,412.4651393890381,372.0236517190933,203.12429422140121,198.4157680273056,198.0325255393982,201.9586272239685,202.1776487827301,214.80765575170517,218.42656326293945,223.66058135032654,241.38243240118027,234.5117393732071,230.35419023036957,285.1489989757538,285.2732278108597,342.79467701911926,340.58238434791565,388.14393222332,388.741370677948,0.3853781521320343,0.47997745871543884,0.48348143696784973,0.3339751064777374,0.5293320417404175,0.45872288942337036,0.48430532217025757,0.48402896523475647,0.3917153477668762,0.42481377720832825,0.4037971496582031,0.5913207530975342,0.6018620729446411,0.48142683506011963,0.648846447467804,0.48416978120803833,0.43473613262176514
80,15.27680002618581,85.43749915840327,374.2701482772827,377.3579503297806,362.17687690258026,389.53766453266144,356.2191461920738,411.62913286685944,344.3452469110489,486.79301857948303,338.8932468891144,535.4913753271103,333.84466457366943,413.6419929265976,373.2055901288986,403.06925892829895,358.5234764814377,415.5881876349449,372.36677354574203,204.36385309696198,198.56907105445862,198.73384994268417,203.3018760085106,203.88806480169296,216.98689311742783,221.41372537612915,220.75669085979462,244.65181624889374,225.05559968948364,222.87512576580048,285.15738344192505,286.1838471889496,347.66798210144043,342.919358253479,387.7489575147629,387.6986507177353,0.5191156268119812,0.4651338458061218,0.5447063446044922,0.4190834164619446,0.5914785861968994,0.5818992257118225,0.631386935710907,0.5610620379447937,0.2899126410484314,0.4707801640033722,0.31093829870224,0.6883623600006104,0.6585513949394226,0.43701618909835815,0.5516077280044556,0.5275551676750183,0.4891406297683716
81,16.99840003857389,84.80704446863163,373.0667463541031,375.1096071600914,360.6120476126671,388.2637969851494,355.1203588247299,410.5255550146103,350.60298508405685,477.77523851394653,350.3581351041794,536.0928889513016,352.6936972141266,413.55413168668747,372.1975008249283,402.0325605273247,357.2708851099014,414.32192063331604,370.71488589048386,203.76065409183502,197.7011581659317,198.04127192497253,202.97263491153717,203.81013149023056,216.86293572187424,223.11157977581024,220.07678002119064,256.80932235717773,216.66980648040771,215.581318795681,287.44748878479004,287.62311017513275,347.5510218143463,342.03289699554443,385.98155426979065,385.40284514427185,0.5045633912086487,0.47198686003685,0.5259559750556946,0.415054053068161,0.5437760949134827,0.5230400562286377,0.5503069162368774,0.40974491834640503,0.3395422697067261,0.4262741506099701,0.2138328105211258,0.6929468512535095,0.6110527515411377,0.4218769967556,0.5005959272384644,0.5221430063247681,0.49061474204063416
82,14.901600021403283,88.15706129095689,362.14403933286667,365.35114854574203,355.8735086917877,382.5635749101639,354.20438599586487,404.9280473589897,351.73843705654144,483.3463315963745,334.2615973353386,555.1851925849915,326.7629629969597,410.06625723838806,375.07007896900177,392.0637220144272,358.30536222457886,410.07187736034393,373.5110303759575,204.0080863237381,198.03647649288177,198.43175280094147,203.38443887233734,203.00100034475327,215.5632831454277,218.5577288866043,212.4758090376854,227.5626757144928,200.05093497037888,213.52819526195526,287.28685688972473,287.72646832466125,351.24875235557556,344.11785435676575,386.50380396842957,384.87278401851654,0.5471571683883667,0.38845300674438477,0.48168787360191345,0.5784880518913269,0.48864465951919556,0.42976391315460205,0.4936615228652954,0.5491544008255005,0.19082847237586975,0.5788537859916687,0.17595337331295013,0.6171327829360962,0.5995389223098755,0.47370871901512146,0.5406978726387024,0.4702198803424835,0.35016700625419617
83,15.361899975687265,92.43596871555286,365.38414669036865,368.92359244823456,357.4203803539276,385.18645906448364,353.631240606308,414.0622709989548,343.25981402397156,481.33031356334686,277.8142699599266,544.7704107761383,241.1381837129593,413.7968406677246,372.08954095840454,400.08310079574585,360.4593943953514,411.47567677497864,365.6283276081085,202.68444150686264,197.74757432937622,199.14262282848358,203.11530655622482,204.22225213050842,213.2399264574051,217.02720189094543,210.61269319057465,213.76691126823425,193.17571794986725,201.80505275726318,289.5274395942688,290.72593569755554,351.7549569606781,346.6794294118881,386.83309030532837,387.5999975204468,0.5189164876937866,0.4249464273452759,0.48215335607528687,0.5781607627868652,0.5624576807022095,0.631892204284668,0.774071216583252,0.6309685707092285,0.4740445613861084,0.7164164781570435,0.5470077395439148,0.723774790763855,0.7233834862709045,0.5699446797370911,0.6277816891670227,0.5291556119918823,0.4996776580810547
84,14.809699961915612,97.1025835287737,367.11468929052353,369.5617171525955,358.23642206192017,381.44533121585846,355.6204426288605,415.2572962641716,340.25478833913803,484.72395730018616,275.35123813152313,524.4149713516235,225.95818078517914,412.94204688072205,368.126926779747,405.3759710788727,360.627810716629,414.47666132450104,368.6020144224167,200.35832518339157,196.01977109909058,197.9634894132614,200.26893109083176,203.4611205458641,210.28934836387634,216.60725474357605,203.6805191040039,207.880020737648,187.96011251211166,192.33181238174438,289.79525995254517,291.5256267786026,353.18725299835205,350.76188027858734,387.924036026001,387.90877509117126,0.4150128960609436,0.44080379605293274,0.5290255546569824,0.5198699235916138,0.5856988430023193,0.6543432474136353,0.7404091954231262,0.5732818245887756,0.5226514339447021,0.7006481885910034,0.6688172221183777,0.7153856158256531,0.6075294613838196,0.6150377988815308,0.713924765586853,0.5370693206787109,0.5144744515419006
85,14.898299996275455,101.94705854208088,371.6494318842888,372.5850483775139,360.9029825925827,385.8647007346153,355.5599058866501,417.8545687198639,341.01580637693405,482.9388995170593,270.8052017688751,520.4063256978989,230.03865694999695,412.77633357048035,367.45585745573044,407.99377036094666,360.91160011291504,415.7692893743515,367.90011471509933,200.76477575302124,196.19699096679688,198.13896000385284,202.640950858593,204.9607788324356,211.89323943853378,218.2963627576828,202.39707750082016,203.70718050003052,168.9026883840561,189.27695626020432,291.59137547016144,293.58491802215576,354.34467124938965,352.8725037574768,387.2585265636444,387.7706425189972,0.399993896484375,0.5331368446350098,0.5409619212150574,0.342180073261261,0.5753571391105652,0.7048807144165039,0.717378556728363,0.6805388927459717,0.6321461796760559,0.6391067504882812,0.6663124561309814,0.6869401931762695,0.5803938508033752,0.5808538198471069,0.6844670176506042,0.545339822769165,0.5176164507865906
86,14.906099997460842,105.12866194028331,367.2743275165558,371.54077619314194,360.56732749938965,388.3374741077423,354.7570848464966,420.2502393722534,337.5230611562729,481.53333377838135,272.54754662513733,501.03772616386414,233.67549139261246,412.98216384649277,370.3553854227066,408.25804990530014,360.86457842588425,414.9871289730072,367.84468960762024,198.49243462085724,195.9054045677185,197.38441836833954,202.3731154203415,204.14480137825012,212.12192726135254,217.38759821653366,201.29810923337936,201.86751401424408,170.54800415039062,181.53047859668732,293.3608295917511,294.9875668287277,351.7255811691284,353.6911051273346,386.5870454311371,388.8166197538376,0.4503500163555145,0.5011870861053467,0.5392453670501709,0.49126455187797546,0.5233122110366821,0.7222322225570679,0.698397159576416,0.5909832715988159,0.6538999080657959,0.6110082268714905,0.7615501284599304,0.6680145859718323,0.6798198223114014,0.37332698702812195,0.6043768525123596,0.6010321974754333,0.5731538534164429
87,14.72730003297329,111.19441658749867,364.2457240819931,370.9136776328087,357.7480334639549,386.17891907691956,355.7674757242203,421.57032573223114,337.4581888914108,471.3153632879257,283.2276517152786,480.7283182144165,242.48085761070251,413.876806974411,369.53677451610565,405.8969296216965,359.931236743927,415.6859509944916,367.2395095229149,203.2801457643509,201.18879449367523,202.16466492414474,204.258911550045,206.37963861227036,212.74548423290253,218.85374879837036,198.65195059776306,202.98931336402893,164.73563885688782,179.32174479961395,294.49722635746,296.1105122566223,355.60951924324036,354.6840310096741,384.89944541454315,386.8687393665314,0.49025070667266846,0.4306188225746155,0.39235517382621765,0.6151803731918335,0.5897611975669861,0.6942521929740906,0.6367444396018982,0.6894522905349731,0.6731218695640564,0.6636584997177124,0.5752381086349487,0.6373246908187866,0.6232209801673889,0.5171027779579163,0.5743542909622192,0.6062604188919067,0.560677170753479
88,15.069600020069629,118.5369837593878,367.5638708472252,371.6483881473541,361.00203055143356,389.83761847019196,357.7039021253586,427.0722913146019,331.6017541885376,469.63976407051086,287.2022822499275,453.8729133605957,246.06772649288177,414.7658567428589,369.4293231368065,406.4495481848717,358.3294216990471,416.7771110534668,366.24820029735565,197.0452697277069,195.7431741952896,196.57107990980148,204.04188054800034,205.46206736564636,213.5509660243988,218.65110409259796,198.14886754751205,204.6727513074875,158.6441884636879,177.94996470212936,294.48920381069183,296.2109147310257,355.00924575328827,353.2641005516052,384.29048585891724,385.4307129383087,0.5042685270309448,0.5197383165359497,0.5531612038612366,0.525484561920166,0.5357183814048767,0.6681665778160095,0.5766583681106567,0.5153247117996216,0.6951703429222107,0.6934510469436646,0.6646865010261536,0.6519856452941895,0.6209409236907959,0.5207470059394836,0.5079424381256104,0.6450474858283997,0.5883452892303467
89,15.260799962561578,115.5003026972206,367.9978513121605,370.33258378505707,361.36171835660934,387.2213714122772,354.7612062692642,421.6688652038574,335.1166855096817,458.99370086193085,292.6038617491722,429.18449372053146,261.1346311569214,413.312412917614,367.9896887540817,403.6040804386139,358.10354632139206,415.5286946296692,366.7830485701561,196.11374950408936,195.1746742129326,196.14009422063828,205.5922075510025,207.65342903137207,216.89226627349854,219.95902049541473,203.68136358261108,212.49820280075073,167.59318858385086,187.0347449183464,296.2761205434799,300.0215038061142,357.710280418396,356.80596446990967,384.1012020111084,386.2801377773285,0.4788822829723358,0.5724376440048218,0.5675903558731079,0.5723093152046204,0.5105775594711304,0.6446733474731445,0.5272108316421509,0.5932555794715881,0.4909195601940155,0.6318263411521912,0.5748904347419739,0.5631533265113831,0.7145285606384277,0.4601750373840332,0.4569774568080902,0.5666852593421936,0.49612095952033997
90,15.258400002494454,126.03047414515804,370.2278086543083,372.57198828458786,364.48267912864685,389.9391553401947,360.01147067546844,422.96138620376587,343.18889343738556,443.24478101730347,295.72310972213745,395.0254727602005,275.6987490057945,414.68939632177353,371.00116419792175,403.46512961387634,360.2734754085541,413.2904409170151,367.67902982234955,194.14296263456345,192.40068262815475,193.5460368990898,202.86007797718048,204.5436064004898,218.61727970838547,223.4358595609665,206.86643528938293,217.64546579122543,176.15600562095642,190.66539973020554,298.04892241954803,301.2043468952179,358.90455412864685,357.1054527759552,383.9078767299652,386.2017822265625,0.4467788338661194,0.45193198323249817,0.5004529356956482,0.47779756784439087,0.6392747163772583,0.6902519464492798,0.6786752939224243,0.614713191986084,0.5588558912277222,0.5160461068153381,0.6220725774765015,0.537941575050354,0.7190690636634827,0.3924958109855652,0.44824114441871643,0.476533979177475,0.45680925250053406
91,15.040899976156652,83.59511837051993,373.02467572689056,380.1519805788994,370.11711901426315,393.0348255634308,363.0244448184967,422.5056746006012,345.2643241882324,446.9429015517235,295.1889305114746,403.1559426188469,285.6953669786453,412.64281553030014,372.59310388565063,401.21033668518066,361.7516210079193,411.529683470726,367.807623565197,195.96528714895248,194.44721621274948,194.57999539375305,200.86380594968796,202.43636083602905,216.94827330112457,222.73159456253052,223.11173057556152,227.97965210676193,209.78012776374817,205.80768531560898,289.41168570518494,291.8431205749512,356.8793737888336,353.65928637981415,384.9530396461487,386.43473768234253,0.38084352016448975,0.6096010804176331,0.5485288500785828,0.408590704202652,0.5579162836074829,0.7102118730545044,0.6522471904754639,0.3959976136684418,0.5930706858634949,0.30525970458984375,0.4975190758705139,0.7148852348327637,0.7070274353027344,0.3612450361251831,0.5831665396690369,0.4773085415363312,0.49724429845809937
92,14.955600025132298,53.90195949969283,369.80635303258896,378.9230472445488,363.861227452755,393.67110365629196,357.95712876319885,422.57038629055023,343.6114730834961,441.3878927230835,298.0852202177048,381.53024858236313,300.72895234823227,415.5907835960388,369.8987103700638,404.30413353443146,361.9938750267029,412.6328598856926,371.00640964508057,202.55546247959137,198.07987666130066,199.61379665136337,204.0991844534874,206.71138298511505,219.5971764922142,228.94579595327377,235.92488384246826,234.59487527608871,223.285678088665,219.20444869995117,301.8589987754822,302.4458510875702,362.02034842967987,356.9182801246643,385.244505405426,387.45734095573425,0.30376937985420227,0.5642893314361572,0.5386283993721008,0.5252870917320251,0.5488666296005249,0.725357711315155,0.701428234577179,0.4737018942832947,0.5157789587974548,0.27331995964050293,0.5169897675514221,0.7267246842384338,0.7239346504211426,0.3669895827770233,0.5084713697433472,0.4297378659248352,0.38880616426467896
93,15.543400018941611,24.139974595131882,373.0126326084137,384.9674081206322,370.990031003952,397.2134130001068,357.4800874590874,426.1372368335724,341.2945376634598,433.6157457828522,315.5956200957298,362.4220480322838,318.44959831237793,418.70154786109924,370.12421107292175,401.8430018424988,358.04809445142746,416.6957530975342,376.44141548871994,215.6438856124878,209.1940445303917,213.26215434074402,207.20793640613556,210.682619035244,214.97566175460815,225.55263566970825,237.07957261800766,237.9158627986908,228.21232104301453,231.02242916822433,292.9464921951294,293.29673969745636,351.53044629096985,348.31002712249756,384.2785425186157,385.79679441452026,0.3715353310108185,0.4690948724746704,0.48704254627227783,0.5990563631057739,0.49374866485595703,0.4992738962173462,0.6235860586166382,0.6118095517158508,0.5276100039482117,0.27040207386016846,0.3771619498729706,0.6631269454956055,0.5332961678504944,0.30997005105018616,0.5589885711669922,0.5058566331863403,0.46563661098480225
94,15.500299981795251,35.171077091755095,371.557128071785,379.42968785762787,366.02385038137436,393.25007623434067,358.8305224776268,420.82110995054245,349.4521714448929,435.0533729791641,325.72706747055054,386.7692459821701,316.9624337553978,413.7063834667206,371.1518637537956,407.30840986967087,358.4920305609703,419.58299708366394,367.54160445928574,206.57193845510483,203.65614986419678,204.5038857460022,203.5032992362976,205.33901476860046,220.08582800626755,227.0412403345108,245.56590402126312,248.9095869064331,248.10244631767273,251.25517147779465,287.9498932361603,286.2992994785309,341.5096218585968,340.80092334747314,383.5495162010193,383.9292299747467,0.3521242141723633,0.494526207447052,0.5703843832015991,0.4736611545085907,0.5954717397689819,0.5874044299125671,0.6581423878669739,0.43512487411499023,0.4676167070865631,0.2056514322757721,0.4644121825695038,0.6702848076820374,0.6354432702064514,0.4163846969604492,0.589900016784668,0.6035183668136597,0.5118152499198914
95,14.770900015719235,21.748047214046093,370.1219630241394,378.6890360713005,363.18991726636887,392.5222436785698,355.8004471063614,421.5863296985626,343.65311551094055,428.46990859508514,313.4701434969902,400.41514295339584,315.40028071403503,409.4391051530838,366.08050656318665,397.234073638916,356.69072794914246,413.1468334197998,369.7300531864166,207.95442533493042,204.26047986745834,204.91109031438828,204.12795704603195,205.17643755674362,221.8389505147934,226.18477314710617,255.55708122253418,259.17072582244873,261.77343904972076,265.14649772644043,289.2853456735611,288.1126664876938,344.4744656085968,344.91820895671844,382.8102958202362,381.7600358724594,0.3486124873161316,0.5171315670013428,0.595982015132904,0.4622402787208557,0.5766057372093201,0.6147260665893555,0.6316021680831909,0.49173659086227417,0.4533131718635559,0.2872382700443268,0.23859921097755432,0.633364737033844,0.6798928380012512,0.4234887659549713,0.5696998238563538,0.5346548557281494,0.36252695322036743
96,15.113500005099922,23.212270814480505,373.4006618857384,378.473009288311,361.30693554878235,393.92309921979904,352.6293334364891,421.13061809539795,344.5354746580124,429.2413640022278,320.103921353817,394.3024842143059,319.80115735530853,408.7576519846916,363.12095034122467,393.5714401602745,353.7253107428551,411.36354196071625,366.8812133669853,210.88165962696075,205.18639034032822,205.64254450798035,204.9163984656334,206.010284781456,225.73290169239044,228.1803514957428,261.132027387619,262.5617598295212,282.64481830596924,285.10577976703644,293.7679889202118,292.2253979444504,347.47408378124237,345.4200403690338,381.8834503889084,380.82866644859314,0.4416578412055969,0.5359382033348083,0.6222200393676758,0.5111772418022156,0.48430588841438293,0.6305261850357056,0.6173569560050964,0.5098519325256348,0.5527076125144958,0.24572104215621948,0.36062541604042053,0.5474230051040649,0.6216871738433838,0.3434993028640747,0.533384382724762,0.4616132378578186,0.44468954205513
97,15.015700017102063,33.203087227599646,369.65295046567917,378.35924196243286,361.8096153140068,392.39557683467865,354.9208444952965,416.4869521856308,347.7841727733612,431.9250792860985,333.5182693004608,402.631210565567,336.42028617858887,406.8042849302292,365.8164143562317,397.7699388861656,352.5043793916702,411.28820556402206,364.6150731444359,208.9533530473709,203.73664677143097,204.05598032474518,204.77615469694138,205.22935318946838,225.89620274305344,229.16067051887512,259.07584261894226,264.5296061038971,290.36015582084656,295.72012186050415,292.66787457466125,291.26353681087494,343.1476992368698,341.69896602630615,384.1649601459503,380.88802123069763,0.4804442226886749,0.48230645060539246,0.5869923830032349,0.46388375759124756,0.5428851246833801,0.6196762919425964,0.6540893316268921,0.46992406249046326,0.5127442479133606,0.35376453399658203,0.3231079876422882,0.5056454539299011,0.624992311000824,0.4067198634147644,0.5152095556259155,0.49296748638153076,0.4668295681476593
98,14.898099994752556,39.9818044382244,365.16306179761887,373.80862921476364,357.771236538887,391.7686120867729,354.0157104730606,417.9447582960129,344.61131954193115,436.28522342443466,331.86057418584824,409.6298146247864,326.81635415554047,404.62841457128525,358.8285955786705,390.05549186468124,353.0607714653015,405.25270307064056,366.76945322752,209.34393948316574,203.44686996936798,204.3552424311638,204.3684675693512,205.60203969478607,226.04368489980698,229.2809785604477,258.65239691734314,265.99043345451355,300.05268919467926,300.505269408226,297.0164568424225,296.37959933280945,355.39107072353363,351.7384594678879,386.72843527793884,386.64440965652466,0.5494238138198853,0.42539623379707336,0.5705854296684265,0.46154093742370605,0.5497860908508301,0.638511598110199,0.6023216843605042,0.4771060645580292,0.5651533007621765,0.4729585647583008,0.4185926914215088,0.47141408920288086,0.5698366165161133,0.4018680155277252,0.5022785663604736,0.27343448996543884,0.251852810382843
99,15.286999987438321,39.228874904764986,369.37421917915344,377.5709797143936,361.51190942525864,391.50248593091965,353.36155503988266,414.55486130714417,344.5097023844719,437.94869923591614,333.06207597255707,416.7744080424309,318.3086670637131,406.338885307312,357.13878548145294,393.06485307216644,353.68010890483856,406.85430401563644,368.3635071516037,207.87202835083008,203.35445988178253,204.14605301618576,203.5283923149109,205.3321232199669,227.31053853034973,231.4252454638481,263.7752454280853,264.6821551322937,303.44909167289734,302.69835019111633,298.9015140533447,298.48129546642303,353.0325927734375,350.532182097435,388.238996386528,388.1181153059006,0.35801538825035095,0.5052921772003174,0.5365030169487,0.4140227437019348,0.5050605535507202,0.5792850255966187,0.5851088166236877,0.6056293249130249,0.5301203727722168,0.3674672842025757,0.4147654175758362,0.6174861788749695,0.6002693176269531,0.38520753383636475,0.4980737864971161,0.35996532440185547,0.3032955527305603
100,14.87089996226132,41.49681970036641,373.0738384127617,381.3167642354965,366.3973476290703,393.384397149086,354.9272674918175,411.68003511428833,347.81425380706787,438.27108013629913,331.96711564064026,435.63896292448044,311.28597676754,408.99391120672226,357.05170035362244,403.38018548488617,355.0809644460678,407.55205553770065,365.5564435720444,206.5862191915512,202.48090708255768,202.43562191724777,204.25149220228195,205.0781613588333,228.03912752866745,231.4593262076378,260.46416544914246,263.1779577732086,290.6812688112259,297.8897683620453,299.8422632217407,298.6924452781677,349.3729844093323,347.8032796382904,388.4603704214096,387.80237078666687,0.4839203953742981,0.5521523952484131,0.5352635979652405,0.4525286853313446,0.4867892861366272,0.5420984029769897,0.5638424754142761,0.48327821493148804,0.4745924472808838,0.36200031638145447,0.4765220284461975,0.6035336256027222,0.5556473731994629,0.37501174211502075,0.5267617702484131,0.35611310601234436,0.36549288034439087
